id,initial_invt,monthly_invt,x_1,x_2,x_3,x_4,x_5,x_6,x_7,w_1,w_2,w_3,w_4,w_5,w_6,w_7,PC Date
2046,15900,1320,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:PYZ,,,,0.131534775,0.276760367,0.358546539,0.233158319,,,,18/12/2008
2047,16400,1450,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:RYH,,,,,0.668545426,0.222014222,0.109440352,,,,,7/6/2009
2048,2000,300,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:PYZ,NYSEARCA:VOT,,,,0.59287425,0.262631542,0.005206909,0.139287299,,,,24/5/2008
2049,16900,1020,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:PPA,,,,,0.62693441,0.200180632,0.172884958,,,,,28/2/2008
2050,20000,4520,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:PTH,,,,0.318259377,0.27988402,0.188751809,0.213104793,,,,23/4/2008
2051,1100,160,NYSEARCA:IEZ,NYSEARCA:XLE,NYSEARCA:FVL,NYSEARCA:VOT,,,,0.624346786,0.003827065,0.24597806,0.125848089,,,,20/1/2009
2052,1900,160,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:PPA,,,0.405852461,0.33026763,0.010376192,0.113368324,0.140135394,,,24/6/2008
2053,11600,1620,NYSEARCA:RYE,NYSEARCA:FVL,NYSEARCA:IGV,,,,,0.829495097,0.07182358,0.098681323,,,,,25/2/2009
2054,5100,450,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:EVX,,,0.449129195,0.124582248,0.218450958,0.049974032,0.157863567,,,10/1/2008
2055,2400,560,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:EWC,NYSEARCA:IYM,,,0.436988966,0.045184948,0.1372238,0.328610085,0.051992201,,,20/1/2009
2056,2100,410,NYSEARCA:IEO,NYSEARCA:IYE,NYSEARCA:PXI,,,,,0.302862281,0.150944729,0.54619299,,,,,12/8/2008
2057,4000,810,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:IYM,,,0.392436693,0.015110111,0.262828813,0.017620366,0.312004017,,,26/1/2008
2058,5100,810,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:PPA,,,,,0.488392668,0.241122189,0.270485143,,,,,3/2/2008
2059,6700,340,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:IYM,NYSEARCA:VAW,NYSEARCA:PYZ,,,0.450091758,0.158583212,0.231094701,0.034319082,0.125911247,,,19/1/2008
2060,1500,350,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:JKH,NYSEARCA:EVX,,,0.44180714,0.179669307,0.244474958,0.086196066,0.047852529,,,20/4/2009
2061,800,240,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:IGV,,,0.460064696,0.167695393,0.215707681,0.044463546,0.112068683,,,28/7/2008
2062,18600,4910,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:JKH,NYSEARCA:FVL,NYSEARCA:EVX,,,0.301902115,0.550390821,0.027795695,0.070692704,0.049218665,,,4/2/2008
2063,19700,370,NYSEARCA:RYE,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:VOT,,,0.664866673,0.107520647,0.009964054,0.038796213,0.178852412,,,20/7/2008
2064,14000,860,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:IYM,,0.385846439,0.090366624,0.118989252,0.064937632,0.303795532,0.036064521,,2/7/2008
2065,13600,3600,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:EVX,NYSEARCA:IGM,,,0.556866152,0.089664789,0.226466229,0.003065224,0.123937606,,,26/4/2009
2066,19100,5690,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:EVX,,,0.480017881,0.293974187,0.053416478,0.009832974,0.16275848,,,4/1/2008
2067,7800,990,NYSEARCA:XOP,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:JKH,NYSEARCA:EVX,,,0.684319889,0.075565762,0.118292966,0.112372526,0.009448856,,,16/12/2008
2068,11100,3150,NYSEARCA:IEO,NYSEARCA:PXJ,NYSEARCA:XLB,,,,,0.672746793,0.064312069,0.262941138,,,,,18/2/2008
2069,13600,2980,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:FVL,,,0.436269071,0.158739648,0.184742848,0.125600548,0.094647885,,,24/1/2009
2070,11900,1620,NYSEARCA:IEZ,NYSEARCA:VAW,NYSEARCA:PYZ,,,,,0.529694707,0.305014057,0.165291236,,,,,11/6/2008
2071,8200,1190,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:EWC,NYSEARCA:IYM,,,,0.206144895,0.346483285,0.378385914,0.068985906,,,,18/4/2009
2072,8800,1120,NYSEARCA:XOP,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:IGM,,,,0.714939576,0.214800442,0.035982721,0.034277261,,,,3/2/2009
2073,14300,860,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:FVL,NYSEARCA:EVX,,,,0.372037778,0.382911975,0.105100983,0.139949264,,,,14/7/2008
2074,7300,1230,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:VAW,,,,0.31954146,0.438396319,0.082756377,0.159305844,,,,14/6/2008
2075,12200,3250,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:IGM,,,0.328811984,0.417312503,0.023636311,0.056176814,0.174062388,,,14/6/2008
2076,1300,250,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:VAW,,,0.415467276,0.184076932,0.173768526,0.0432347,0.183452567,,,30/7/2008
2077,13100,3500,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:PPA,,,0.579417393,0.003545998,0.223557727,0.016266358,0.177212524,,,23/6/2008
2078,7600,810,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:IGM,,,,0.293352797,0.571176658,0.014683331,0.120787214,,,,17/4/2008
2079,2300,330,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:EWC,NYSEARCA:JKH,NYSEARCA:IGM,,,0.499082034,0.186960523,0.155235552,0.001929975,0.156791917,,,3/2/2009
2080,14300,3250,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:EVX,,,0.292668902,0.351563805,0.220719262,0.052069676,0.082978354,,,15/9/2008
2081,3100,890,NYSEARCA:RYE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:IGV,,,0.650168692,0.135432622,0.074573074,0.007892871,0.131932741,,,29/12/2008
2082,3200,710,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:IYM,NYSEARCA:PPA,,,0.442094496,0.188971882,0.068024741,0.018484313,0.282424568,,,14/2/2008
2083,4800,1280,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:FVL,,,0.426883697,0.16006179,0.09126181,0.135679842,0.186112862,,,29/5/2008
2084,7800,820,NYSEARCA:XOP,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:PPA,,,,0.684452026,0.087513539,0.061507478,0.166526958,,,,29/1/2009
2085,19700,1420,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:VAW,NYSEARCA:PYZ,,,0.475691963,0.227491353,0.180456775,0.037474593,0.078885316,,,2/2/2008
2086,15000,3570,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:IYM,,,0.172511005,0.394735927,0.082449681,0.076142522,0.274160864,,,26/12/2008
2087,19400,1600,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:JKH,,,,,0.451874795,0.459904508,0.088220697,,,,,26/6/2009
2088,4600,1030,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:FVL,,,,,0.783902963,0.076333663,0.139763373,,,,,24/5/2009
2089,13600,1770,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:VOT,,,,,0.581610049,0.283346096,0.135043856,,,,,23/6/2008
2090,15000,2230,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:EVX,,,0.498500258,0.29505392,0.024503051,0.030640452,0.151302319,,,12/6/2009
2091,8400,690,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:FVL,NYSEARCA:IGV,,,0.605193035,0.213997257,0.038349044,0.024856508,0.117604157,,,2/12/2008
2092,4900,1100,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:PXI,NYSEARCA:VAW,,,0.430104184,0.074305051,0.142783143,0.063645265,0.289162357,,,22/2/2009
2093,19000,4260,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:PXI,NYSEARCA:IYM,,,,0.442815108,0.096711785,0.168270238,0.292202869,,,,30/3/2008
2094,4800,970,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:IGV,,,0.475518616,0.293102397,0.221436138,0.004183236,0.005759612,,,25/5/2009
2095,3000,170,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:FVL,,,0.464137823,0.045492734,0.055261525,0.394903496,0.040204421,,,28/9/2008
2096,16000,2840,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:FVL,NYSEARCA:EVX,,,0.451565891,0.150430441,0.205833086,0.13101925,0.061151332,,,28/11/2008
2097,9800,1070,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XLB,,,,0.366832585,0.322708757,0.176446647,0.134012011,,,,25/9/2008
2098,18900,4610,NYSEARCA:IEZ,NYSEARCA:PXI,NYSEARCA:JKH,NYSEARCA:FVL,NYSEARCA:IGM,,,0.597188826,0.105944472,0.091933368,0.072652597,0.132280738,,,16/11/2008
2099,1000,260,NYSEARCA:IEO,NYSEARCA:VDE,NYSEARCA:PXI,NYSEARCA:XLB,,,,0.558942623,0.075282806,0.215789547,0.149985024,,,,8/1/2009
2100,9800,670,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:XME,NYSEARCA:RYH,,,,0.475102244,0.340241525,0.030685817,0.153970413,,,,6/11/2008
2101,11600,2800,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:IHI,,,,,0.622293345,0.141293495,0.236413161,,,,,15/10/2008
2102,8100,270,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:FVL,,,0.705344022,0.04271945,0.013969141,0.132471845,0.105495542,,,18/12/2008
2103,5200,410,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:FVL,,,0.422904156,0.27074383,0.066964421,0.211581176,0.027806418,,,17/4/2009
2104,11400,280,NYSEARCA:IEO,NYSEARCA:PXJ,NYSEARCA:EWC,NYSEARCA:JKH,,,,0.594748517,0.08173403,0.185873174,0.137644279,,,,10/1/2009
2105,12600,3630,NYSEARCA:XBI,NYSEARCA:XES,NYSEARCA:XME,,,,,0.453216222,0.47259969,0.074184088,,,,,31/8/2008
2106,4300,740,NYSEARCA:IEO,NYSEARCA:PXJ,NYSEARCA:IHI,NYSEARCA:PTH,,,,0.597505219,0.168881091,0.199395693,0.034217997,,,,6/1/2009
2107,16400,4720,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:PYZ,,,,0.256718467,0.326958715,0.412054231,0.004268587,,,,1/6/2009
2108,18800,1080,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:EWC,NYSEARCA:IGM,,,0.242060651,0.373532508,0.122253057,0.223069674,0.039084111,,,14/1/2009
2109,6600,130,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:EWC,,,,,0.464062289,0.294807466,0.241130246,,,,,10/4/2008
2110,10700,2910,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:EVX,,,0.602986297,0.253165965,0.013211841,0.008289715,0.122346181,,,4/6/2009
2111,17900,4640,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:JKH,,,0.397446916,0.29287853,0.056226259,0.250945192,0.002503103,,,19/5/2009
2112,17300,2250,NYSEARCA:IEO,NYSEARCA:PXJ,NYSEARCA:EVX,NYSEARCA:IGV,,,,0.653141679,0.136511574,0.014023198,0.196323549,,,,27/4/2009
2113,6400,1440,NYSEARCA:PXI,NYSEARCA:IHI,NYSEARCA:XME,NYSEARCA:EWC,,,,0.548766749,0.064132117,0.383262615,0.00383852,,,,7/4/2008
2114,8500,1730,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:EWC,NYSEARCA:JKH,NYSEARCA:EVX,,,0.296827479,0.352530737,0.227436779,0.01495821,0.108246794,,,23/1/2008
2115,17900,1130,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:PXI,NYSEARCA:VAW,,,,0.468461863,0.284308817,0.007774618,0.239454702,,,,10/3/2009
2116,15100,440,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:EVX,NYSEARCA:IGM,,,0.514302967,0.142808721,0.179291442,0.062606413,0.100990457,,,22/9/2008
2117,5500,600,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:JKH,NYSEARCA:FVL,,,,0.545055699,0.195771687,0.197546987,0.061625627,,,,23/5/2009
2118,17100,3230,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:IGM,,,0.661101256,0.035906732,0.174180494,0.054211864,0.074599654,,,29/6/2009
2119,10300,2150,NYSEARCA:IEO,NYSEARCA:IYE,NYSEARCA:PXI,NYSEARCA:IYM,NYSEARCA:VAW,,,0.478810283,0.045551154,0.158655101,0.261033412,0.05595005,,,22/2/2009
2120,4600,550,NYSEARCA:XES,NYSEARCA:JKH,NYSEARCA:EVX,NYSEARCA:IGM,,,,0.739994412,0.192468649,0.017105348,0.050431591,,,,24/3/2008
2121,16100,2580,NYSEARCA:RYE,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:EVX,,,0.686552016,0.025347136,0.225341455,0.007058106,0.055701287,,,14/11/2008
2122,900,200,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:JKH,NYSEARCA:FVL,NYSEARCA:IGM,,,0.411405552,0.336955179,0.08634113,0.074398469,0.09089967,,,23/7/2008
2123,5600,1400,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:VOT,,,,,0.511004068,0.331314175,0.157681756,,,,,30/1/2008
2124,8400,410,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:IYM,,0.356160695,0.039698231,0.164121019,0.036711837,0.096406651,0.306901567,,3/1/2008
2125,15500,4140,NYSEARCA:IEZ,NYSEARCA:PXI,NYSEARCA:JKH,NYSEARCA:EVX,NYSEARCA:IGM,,,0.616378314,0.094645074,0.087857778,0.07012935,0.130989483,,,4/11/2008
2126,11000,2420,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:IGM,,,0.707646928,0.053291844,0.067217724,0.006844268,0.164999236,,,8/11/2008
2127,3100,590,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:IYM,,0.386602773,0.131864129,0.09352207,0.033534897,0.080994709,0.273481421,,24/12/2008
2128,19200,4410,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:IGM,,,,0.609394581,0.233326217,0.054056578,0.103222625,,,,25/10/2008
2129,2500,580,NYSEARCA:XES,NYSEARCA:JKH,NYSEARCA:PYZ,NYSEARCA:FVL,,,,0.705663338,0.122732496,0.029543121,0.142061044,,,,10/5/2009
2130,6900,580,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:EVX,,,0.727498364,0.027826906,0.040689904,0.112098564,0.091886261,,,14/2/2009
2131,12100,1000,NYSEARCA:IEO,NYSEARCA:XME,NYSEARCA:IHF,,,,,0.765456337,0.021748109,0.212795553,,,,,27/11/2008
2132,14100,760,NYSEARCA:XOP,NYSEARCA:XLE,NYSEARCA:IHI,,,,,0.74535048,0.101431075,0.153218445,,,,,9/9/2008
2133,2000,150,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:PXI,NYSEARCA:VAW,,,0.518373161,0.034058995,0.173137675,0.070607378,0.20382279,,,26/2/2008
2134,5700,1260,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:IGM,,,,0.418441122,0.181297769,0.244532336,0.155728773,,,,20/1/2009
2135,8400,240,NYSEARCA:XOP,NYSEARCA:XLE,NYSEARCA:FVL,,,,,0.713545663,0.10303261,0.183421727,,,,,4/4/2009
2136,2800,420,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:EWC,NYSEARCA:VAW,,,,0.454849592,0.10130184,0.411932196,0.031916372,,,,19/8/2008
2137,13200,2560,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:EVX,,,0.599099085,0.211258432,0.05766866,0.079060368,0.052913456,,,23/8/2008
2138,13700,1350,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:FVL,NYSEARCA:EVX,NYSEARCA:IGV,,,0.502767297,0.241542348,0.051699663,0.01090725,0.193083443,,,10/12/2008
2139,1000,270,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:EWC,,,,0.46646011,0.086541959,0.037796505,0.409201426,,,,5/3/2008
2140,19500,1000,NYSEARCA:RYE,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:EVX,,,,0.74648338,0.055429352,0.126075309,0.072011959,,,,12/5/2008
2141,4000,1050,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:XME,NYSEARCA:IHF,,,,0.396447277,0.343700078,0.013004588,0.246848056,,,,10/4/2009
2142,16800,410,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:IHF,,,,0.604825124,0.094194775,0.139202635,0.161777466,,,,3/1/2008
2143,6700,210,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:IHI,NYSEARCA:IHF,,,,0.46225563,0.338992357,0.059180909,0.139571105,,,,16/7/2008
2144,6000,680,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:IYM,,,,0.32368842,0.475022373,0.142522484,0.058766722,,,,18/4/2008
2145,13300,180,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:ITA,NYSEARCA:PXI,,,0.221042092,0.195163861,0.199191284,0.209122547,0.175480216,,,27/1/2009
2146,8600,380,NYSEARCA:PXE,NYSEARCA:PYZ,NYSEARCA:VOT,,,,,0.883265317,0.06884729,0.047887393,,,,,3/7/2008
2147,8000,2300,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:VOT,,,0.419301122,0.157296939,0.165891474,0.160694574,0.09681589,,,4/1/2009
2148,10000,1550,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:PPA,,,0.535757222,0.090881125,0.251756913,0.010801963,0.110802778,,,17/4/2009
2149,12700,2570,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:JKH,,,,0.275061147,0.430155702,0.239448215,0.055334937,,,,30/3/2008
2150,8400,720,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:VAW,NYSEARCA:PYZ,,,0.144709231,0.462381417,0.379989098,0.007733085,0.005187169,,,20/10/2008
2151,2200,290,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:VOT,,,0.42783089,0.293837488,0.145934684,0.014938875,0.117458063,,,11/6/2009
2152,9800,1290,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:EWC,NYSEARCA:IYM,,,0.257295638,0.226233293,0.11185221,0.339746707,0.064872152,,,19/6/2008
2153,600,150,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:IGM,,,0.572235604,0.215029394,0.158448809,0.042257689,0.012028503,,,14/4/2009
2154,7900,110,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:RYH,,,,,0.434603856,0.367681597,0.197714548,,,,,26/11/2008
2155,12900,2890,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:EVX,,,0.396364728,0.243732146,0.079091038,0.231370356,0.049441731,,,6/6/2008
2156,19300,4240,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:EWC,NYSEARCA:IGV,,,,0.478389132,0.236769975,0.139951794,0.144889099,,,,27/9/2008
2157,5400,280,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:EVX,NYSEARCA:IGV,,,,0.40768255,0.372729954,0.016531448,0.203056048,,,,26/1/2009
2158,6700,420,NYSEARCA:IYE,NYSEARCA:XME,NYSEARCA:IYM,NYSEARCA:JKH,,,,0.793050358,0.049549832,0.097248694,0.060151116,,,,7/6/2009
2159,3300,340,NYSEARCA:IEO,NYSEARCA:XES,NYSEARCA:FVL,NYSEARCA:EVX,NYSEARCA:IGV,,,0.700161462,0.089759827,0.019752949,0.014731217,0.175594544,,,9/6/2009
2160,10000,1340,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:PYZ,,,,0.393416067,0.376251655,0.090009558,0.140322719,,,,5/10/2008
2161,5100,1090,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:PPA,,,,0.507603268,0.095874512,0.137784457,0.258737763,,,,3/3/2008
2162,19100,2350,NYSEARCA:RYE,NYSEARCA:ITA,NYSEARCA:XME,,,,,0.658063044,0.281790947,0.060146009,,,,,11/3/2009
2163,15600,3650,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:ITA,,,,0.541811298,0.203472289,0.043150934,0.211565478,,,,30/11/2008
2164,16100,3060,NYSEARCA:XOP,NYSEARCA:JKH,NYSEARCA:FVL,NYSEARCA:IGM,,,,0.812043267,0.001636304,0.184295782,0.002024647,,,,1/2/2008
2165,3900,270,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:IGM,,,,0.704299848,0.051786654,0.052839991,0.191073507,,,,18/5/2009
2166,15700,1330,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:JKH,NYSEARCA:EVX,NYSEARCA:IGM,,,0.426778037,0.337246607,0.065909196,0.057043755,0.113022405,,,24/3/2008
2167,7900,230,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:IGM,,,0.375431511,0.390578781,0.087616808,0.037410918,0.108961982,,,12/2/2009
2168,7400,1340,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:EVX,,,0.423258746,0.15082116,0.189964907,0.121871045,0.114084142,,,8/3/2009
2169,11900,2730,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:IGM,,,0.50528464,0.301137152,0.057804881,0.029698383,0.106074945,,,6/1/2008
2170,10000,2070,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:PXI,,,,,0.091844774,0.597949074,0.310206152,,,,,5/9/2008
2171,10100,1470,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:XME,NYSEARCA:IYM,NYSEARCA:IGV,,,0.500269151,0.305542387,0.007400601,0.064601994,0.122185867,,,16/9/2008
2172,9700,1700,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:XBI,NYSEARCA:ITA,NYSEARCA:IHF,,,0.285020661,0.250038462,0.388382811,0.071447726,0.005110339,,,23/9/2008
2173,17600,2880,NYSEARCA:IEZ,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:VOT,,,,0.364734622,0.328818246,0.159111352,0.147335779,,,,20/3/2008
2174,12400,460,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:IYM,,,0.232432555,0.333838609,0.160798704,0.255738169,0.017191963,,,25/10/2008
2175,15700,1960,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:JKH,NYSEARCA:EVX,,,0.292878138,0.412275822,0.16890412,0.086106428,0.039835493,,,2/5/2009
2176,8600,1920,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:IGM,,,0.538405568,0.173149612,0.045565334,0.141239956,0.10163953,,,24/10/2008
2177,3500,860,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:RYH,,,,,0.511146505,0.28896955,0.199883945,,,,,25/1/2008
2178,11800,270,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:EVX,,,0.293443529,0.262733494,0.254891576,0.090183423,0.098747978,,,25/6/2008
2179,19600,5420,NYSEARCA:XES,NYSEARCA:JKH,NYSEARCA:PYZ,NYSEARCA:FVL,NYSEARCA:EVX,,,0.707956253,0.106317345,0.030412782,0.136824552,0.018489068,,,11/4/2008
2180,9900,2570,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:XBI,NYSEARCA:XES,NYSEARCA:ITA,,0.347582462,0.154342369,0.128439785,0.353386263,0.013673394,0.002575727,,28/8/2008
2181,15100,2500,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:IYM,,,0.372692932,0.111375339,0.16305753,0.30296024,0.049913958,,,13/6/2008
2182,17600,1300,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:FVL,,,0.509828469,0.238528786,0.153590429,0.064612237,0.033440079,,,31/8/2008
2183,16100,2510,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:IGM,,,0.506942258,0.319345305,0.014685493,0.015027232,0.143999713,,,4/12/2008
2184,11700,3240,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:IGM,,,0.30161792,0.351575107,0.01744386,0.202954314,0.126408799,,,13/7/2008
